,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,pt_position,au_position,pe_position,us_position,fr_position,lt_position,is_position,lv_position,ph_position,sk_position,sg_position,cl_position,uy_position,lu_position,gb_position,se_position,br_position,hk_position,co_position,do_position,ar_position,pa_position,de_position,gt_position,at_position,ca_position,gr_position,ie_position,hn_position,jp_position,hu_position,pl_position,dk_position,it_position,tw_position,tr_position,mx_position,my_position,sv_position,nl_position,cz_position,py_position,be_position,cr_position,bo_position,no_position,id_position,es_position,fi_position,nz_position,global_position,ee_position,ch_position,ec_position
10,Starboy,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,The Weeknd,0.168,0.675,230453,0.595,3.36e-06,7,0.136,-7.033,1,0.284,185.998,0.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81,47.619130671506355,49.187,7.150869329532104,0.15,57.535,57.385,51.7564,2.505256805807623,9.736,53.43696051074039,-199.488,167.584,367.07199999999995,39.160800000000016,-23.78988294010889,-18.472,52.317901220290715,-202.396,175.649,378.045,19.1796,-6.211430127041742,-7.94,52.587353462213876,-196.975,369.537,566.512,27.6944,10.814931941923774,5.821000000000001,28.74642713726003,-55.398999999999994,143.67,199.06900000000002,34.872,-14.422685117967331,-14.063,39.94572002140903,-227.519,185.614,413.133,13.075800000000026,1.4967005444646089,1.5730000000000002,32.17389778689292,-109.78,68.214,177.99400000000003,31.296,-2.3033511796733213,-1.6324999999999998,26.10691624103156,-98.42299999999999,104.005,202.428,16.822400000000002,0.6189963702359348,0.405,14.60529776300036,-55.275,58.576,113.851,11.921400000000009,5.903085299455537,5.7205,18.757277286177388,-85.993,67.998,153.991,19.821400000000004,-18.60511705989111,-17.215999999999998,21.811082954161225,-115.09100000000001,51.167,166.25799999999995,-1.2331999999999927,-1.0672958257713248,0.3935,13.931388275890253,-47.66,49.321999999999996,96.98200000000001,10.3826,187.7058823529412,,55.13414634146341,,,,,,,,,56.21052631578947,62.0,,,,,,68.19540229885058,81.61739130434782,60.47959183673469,76.14634146341463,,69.20560747663552,,,,,56.223684210526315,,,,,173.33333333333334,,,100.05223880597015,,64.80208333333333,,,79.00925925925925,,69.5360824742268,53.135802469135804,,,99.07462686567165,,,136.75294117647059,,186.66666666666666,56.922222222222224
11,Let Me Love You,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,0.0771,0.652,205947,0.713,1.02e-05,8,0.14400000000000002,-5.311,1,0.0368,100.023,0.152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,50.11453105196452,51.096000000000004,4.822098090356053,0.308,56.861999999999995,56.553999999999995,53.6356,2.6597224334600758,6.875,54.16985425640322,-178.56,169.58,348.14,48.7638,0.2717782002534866,7.4270000000000005,46.53306173320637,-126.31700000000001,189.455,315.772,38.92100000000001,-6.863410646387832,-5.361000000000001,41.16790808164407,-172.58700000000002,126.37799999999999,298.965,26.063600000000008,18.51549049429658,16.932000000000002,27.04278314007152,-66.307,117.336,183.643,37.4264,-29.21926362484157,-30.951999999999998,31.02187122287723,-121.54799999999999,79.773,201.321,-5.362199999999963,18.175937896070977,20.363,23.76293723672536,-66.139,87.196,153.33499999999995,39.2538,6.504106463878328,5.774,19.235424456365624,-54.55,115.88,170.43,20.401200000000006,-16.432567807351074,-16.833,14.460954289666905,-61.11600000000001,35.56,96.676,-5.851999999999991,-0.6924474017743981,-1.2890000000000001,14.860228868328258,-40.02,59.861999999999995,99.882,11.361800000000004,-8.871782002534854,-7.98,17.70604740842904,-57.129,62.308,119.43700000000001,5.132000000000007,-3.790850443599493,-3.9360000000000004,16.681496521768356,-57.244,49.042,106.286,10.070600000000006,,,82.00892857142857,,,,,,,,,84.40650406504065,88.18110236220473,,,,,,69.53846153846153,46.34177215189873,96.07042253521126,53.01234567901235,,61.03191489361702,,,,,57.07692307692308,,,,,,,,76.53535353535354,,61.24444444444445,,,82.7948717948718,,64.52459016393442,71.02105263157895,,,103.49484536082474,,,141.6984126984127,,,93.45588235294117
12,What Do You Mean?,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,Justin Bieber,0.61,0.8370000000000001,205680,0.5710000000000001,0.000898,5,0.0849,-8.273,0,0.0922,125.034,0.8009999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,45.56982065834279,47.233000000000004,6.046575235166888,0.04,54.089,54.049,50.353,-29.735161180476734,-31.44,45.60334476478293,-173.645,170.168,343.81300000000005,6.757999999999999,-13.490440408626561,-14.628,41.001795441282376,-152.643,140.656,293.29900000000004,17.926,10.526297389330306,6.566,60.980705240287435,-233.137,360.00199999999995,593.139,56.04,42.18399205448355,41.489,29.118479499759538,-34.656,156.925,191.581,66.403,-23.430635641316687,-27.416,39.67267124583171,-220.285,141.708,361.99300000000005,5.6,-1.329861520998865,-3.145,27.019113743826285,-84.25299999999999,100.17299999999999,184.426,22.319000000000003,1.4960919409761635,0.13,24.399424623004087,-82.344,123.29,205.634,20.237000000000002,-8.590533484676504,-10.089,17.578190229899292,-57.768,48.253,106.021,5.039,6.063830874006811,6.361000000000001,19.337997121104497,-76.751,59.45399999999999,136.205,21.66,-8.300119182746878,-7.44,22.17084248215018,-72.942,74.178,147.12,8.336,-4.669738933030646,-3.112,16.71282210919281,-54.696000000000005,36.692,91.38799999999999,9.658999999999999,99.03787878787878,114.0657894736842,67.4059405940594,110.25742574257426,110.10344827586206,30.90909090909091,44.925925925925924,29.08,96.0925925925926,28.526315789473685,98.47586206896551,94.63358778625954,101.8,6.75,117.9504132231405,105.58108108108108,102.23622047244095,105.95302013422818,53.60215053763441,93.18032786885246,106.45736434108527,87.13953488372093,97.12371134020619,70.29203539823008,95.27173913043478,108.73611111111111,33.875,106.20560747663552,61.819148936170215,84.58267716535433,90.1025641025641,102.86,117.74285714285715,102.03076923076924,106.78195488721805,87.45238095238095,98.98639455782313,101.16129032258064,55.831460674157306,104.6319018404908,103.04225352112677,84.88695652173914,106.21897810218978,71.75700934579439,62.670212765957444,114.82758620689656,103.64102564102564,100.75238095238095,118.03092783505154,113.60958904109589,106.40816326530613,24.526315789473685,107.67625899280576,77.36065573770492
13,Cold Water,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,Major Lazer,0.055,0.602,185360,0.797,0.0,6,0.187,-5.084,0,0.0534,92.928,0.4920000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,49.26427412587413,50.43600000000001,6.7760212463103615,0.0,57.931000000000004,57.931000000000004,54.2274,22.174502097902103,34.086,55.1597763999579,-243.609,182.954,426.56300000000005,63.7278,12.670946853146852,10.819,45.313175001401795,-139.292,194.658,333.95,41.78200000000001,-0.03723216783216765,0.013999999999999999,34.04607578059454,-140.597,164.333,304.93,26.25700000000002,36.50133706293706,37.849000000000004,28.87630373131042,-53.806000000000004,120.905,174.71099999999998,59.27940000000001,-32.04037062937063,-33.278,27.406737774526448,-118.869,68.061,186.93,-11.2884,10.892116083916084,12.504000000000001,24.10039742826891,-69.39699999999999,80.84899999999999,150.246,30.359,-0.7623664335664337,0.382,22.91993669446567,-105.28399999999999,163.804,269.08799999999997,14.378400000000005,-13.26636923076923,-13.404000000000002,15.358081272774642,-66.203,40.588,106.791,0.15220000000000164,0.7460895104895104,1.037,17.00796810540593,-64.043,76.437,140.48000000000002,12.7666,-10.722674125874123,-10.386,15.920707778880914,-60.196000000000005,77.97399999999999,138.17000000000002,1.4946000000000008,-6.116717482517482,-6.596,14.948124334984973,-47.591,46.73,94.321,6.1770000000000005,145.3095238095238,,91.08,,176.85714285714286,,,,,,,112.72164948453609,83.02631578947368,,,195.0,181.60714285714286,,99.41509433962264,119.83333333333333,92.92307692307692,85.65,,93.88636363636364,188.0,,,,80.5,,118.93150684931507,173.0,,159.68852459016392,,,105.81914893617021,,70.6969696969697,,174.33333333333334,103.15384615384616,178.47826086956522,108.07920792079207,70.14035087719299,,,99.80412371134021,173.33333333333334,,158.22222222222223,,141.265625,104.80701754385964
14,Cheap Thrills,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,Sia,0.0472,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,0.732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,49.32952731591449,51.971,8.635920662482013,0.0,58.589,58.589,54.9742,47.26321733966746,75.4125,80.84463627690414,-254.271,201.28099999999998,455.55199999999996,105.1924,5.4549026128266025,2.6865,40.84518837927835,-138.77,192.725,331.495,32.4208,-6.7737446555819485,-11.1395,46.636016178538135,-261.27,181.077,442.347,16.58300000000002,21.841966745843234,16.0475,36.306040821427494,-76.045,159.539,235.584,50.456400000000016,-28.872595011876488,-27.85,32.901983165955954,-146.81799999999998,100.62899999999999,247.447,-11.407199999999996,-14.6686080760095,-14.9795,29.76233129785787,-104.796,70.27199999999999,175.06799999999998,11.874600000000017,4.43856650831354,5.3595000000000015,22.125981172301163,-79.459,104.354,183.813,21.2402,-7.206375296912113,-7.025,15.907843515549464,-65.89,52.272,118.162,6.621200000000003,-0.2550570071258905,-0.6875,17.553597040991633,-59.715,69.694,129.409,13.801000000000007,-4.077643705463183,-3.4135,20.25188436131853,-89.493,63.658,153.151,10.286400000000018,8.482756532066507,7.979,15.119655184610892,-36.225,57.078,93.303,21.4704,,,103.73282442748092,,,,,,,,,104.60162601626017,104.89772727272727,,,,,,95.12096774193549,93.44029850746269,98.88372093023256,86.0754716981132,,88.8828125,,,,,66.26829268292683,,,,,,,,105.03703703703704,,67.94736842105263,,,90.67045454545455,,57.191489361702125,61.55384615384615,,,119.37142857142857,,,176.66666666666666,,,97.79710144927536
15,Photograph,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,0.607,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,0.201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,42.3652304199773,43.288999999999994,7.5014946013029,0.006999999999999999,55.053000000000004,55.04600000000001,48.751999999999995,-27.087766174801363,-24.816,56.89469679433018,-230.85299999999998,201.429,432.282,14.212,-49.43110442678774,-46.261,42.966217470566654,-183.887,83.39399999999999,267.281,-12.398,-21.049573212258803,-25.336,47.88634735612893,-225.824,318.42400000000004,544.248,11.392999999999999,9.55255391600454,8.617,25.348224014733702,-66.59100000000001,92.51799999999999,159.10899999999995,31.651999999999997,-19.699267877412037,-23.691999999999997,31.231547739944645,-97.441,150.83700000000002,248.278,1.45,-8.449147559591372,-6.324,20.75444106294378,-80.525,72.71600000000001,153.241,7.985,-7.002232690124859,-5.653,28.95711118806376,-137.938,114.4,252.338,12.459000000000001,-12.870141884222473,-12.494000000000002,16.440564867193586,-69.07,46.918,115.988,0.39299999999999996,-5.1821589103291705,-6.005,20.057374943355235,-78.895,77.923,156.81799999999996,9.954,-9.616061293984108,-7.775,19.778346482531763,-87.67,72.665,160.335,3.9,0.1008149829738932,-0.409,12.264813559306265,-41.824,42.496,84.32,8.76,,,89.62105263157895,,,,,,,,,95.91269841269842,107.33088235294117,,,,,,123.96363636363637,109.6,88.57391304347826,89.3103448275862,,111.58267716535433,,,,,82.36842105263158,,,,,,,,72.96511627906976,,76.54285714285714,,,80.30681818181819,,112.67605633802818,84.24444444444444,,,97.20388349514563,,,167.4857142857143,,,102.56060606060606
16,rockstar,https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R,https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R,spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,Post Malone,0.128,0.58,218320,0.531,0.000127,5,0.14300000000000002,-6.631,0,0.0776,159.786,0.141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,46.93356580427447,48.756,5.80800690858484,0.0,55.575,55.575,51.238,-14.432402699662545,-4.802,77.59052828102762,-277.527,196.725,474.252,51.07680000000001,-15.23540157480315,-14.617,50.28482518317657,-185.97799999999998,169.86700000000002,355.845,24.876600000000003,-4.844024746906637,-9.556000000000001,52.31171996770074,-183.024,374.22,557.244,28.190400000000004,9.05913048368954,7.736000000000001,27.83592748795309,-94.024,107.524,201.548,31.2526,-20.446946006749155,-23.706999999999997,35.040202546903444,-204.303,198.53,402.833,4.17680000000001,15.52173003374578,15.708,26.801899250005274,-84.071,101.12200000000001,185.193,38.493000000000016,-7.354187851518559,-1.4409999999999998,34.814047421958065,-126.919,170.43099999999998,297.35,16.149600000000035,-4.817024746906637,-5.62,18.88452195457184,-60.713,72.792,133.505,10.837400000000024,2.7137525309336334,1.501,25.5059413304304,-91.491,80.684,172.175,23.7226,-16.796518560179976,-14.370999999999999,22.23781432625373,-109.777,90.85799999999999,200.635,-0.049599999999999915,0.3170281214848145,0.9670000000000001,16.4398717453546,-56.665,46.63399999999999,103.29899999999999,15.0216,97.46666666666667,89.71578947368421,93.55905511811024,103.3108108108108,104.36363636363636,35.40909090909091,60.890625,36.904761904761905,127.93333333333334,35.9,115.18627450980392,99.51282051282051,110.275,,92.96610169491525,113.74789915966386,110.25396825396825,99.52173913043478,72.55882352941177,86.75,118.82407407407408,90.32575757575758,115.77692307692308,84.52032520325203,113.84166666666667,95.56692913385827,46.34426229508197,98.71774193548387,63.292929292929294,95.15,103.03092783505154,102.60714285714286,116.35238095238095,106.04411764705883,110.37777777777778,91.546875,109.8,128.13684210526316,67.53465346534654,121.52173913043478,121.67326732673267,87.43661971830986,107.8169014084507,53.88636363636363,73.01149425287356,124.24324324324324,95.07142857142857,111.21052631578948,114.17073170731707,99.21929824561404,98.61029411764706,30.153846153846153,105.22818791946308,86.01739130434783
17,Stressed Out,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,0.0462,0.7340000000000001,202333,0.637,2.29e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,0.648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,49.147510278113664,49.878,5.070242963426635,0.0,57.161,57.161,52.9918,40.864611850060456,44.765,59.011223726390384,-294.353,228.774,523.127,84.21199999999997,-40.11602418379686,-39.259,48.92467286497684,-233.84099999999998,144.65200000000002,378.49300000000005,-5.152799999999988,-2.4265199516324074,-3.84,57.01684693478789,-217.107,281.786,498.893,38.623600000000025,29.5742938331318,27.294,29.95424199603373,-63.461000000000006,136.274,199.735,50.00360000000002,-16.812662636033856,-18.776,40.222085897194,-129.638,174.946,304.584,13.132200000000005,-4.984481257557436,-5.331,27.903179345107738,-102.60700000000001,82.719,185.326,17.6612,-3.9735610640870616,-5.033,35.22331996698456,-117.27,135.39,252.66,20.26900000000003,0.4953361547762992,0.976,17.92939623232759,-95.73899999999999,49.47,145.209,15.451600000000004,1.9072902055622727,3.0839999999999996,21.75293253533325,-89.271,71.23899999999999,160.51,19.571600000000018,-18.354916565900847,-16.54,23.47791586776057,-114.411,95.34899999999999,209.76,-0.23199999999999216,2.051143893591294,1.661,14.483900682290592,-41.078,49.771,90.84899999999999,14.1268,96.25757575757575,70.21505376344086,104.3006993006993,95.2992700729927,108.98850574712644,34.372093023255815,45.35,29.933333333333334,54.3974358974359,30.891304347826086,43.475,111.78947368421052,106.35227272727273,7.0,99.30872483221476,107.0,90.76258992805755,27.865384615384617,82.55223880597015,94.95419847328245,112.97345132743362,90.87412587412588,106.88695652173914,67.8,105.3969465648855,89.14685314685315,37.36538461538461,101.98013245033113,61.359223300970875,31.05128205128205,89.44520547945206,100.79861111111111,107.27118644067797,100.26724137931035,34.21311475409836,84.09,88.03149606299213,54.03092783505155,46.0125,95.7378640776699,94.36774193548388,102.95588235294117,97.32394366197182,57.98888888888889,72.83636363636364,109.46551724137932,57.427083333333336,102.9375,101.4,61.65384615384615,76.05833333333334,30.75,94.6171875,99.16447368421052
18,Uptown Funk,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Mark Ronson,0.00801,0.856,269667,0.609,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,0.928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,46.93267829787234,48.486999999999995,6.247462408724253,0.0,55.785,55.785,51.84560000000001,75.31714893617021,79.309,47.012120351634216,-82.779,324.63599999999997,407.415,109.8434,4.452618723404256,2.3890000000000002,51.65607002698232,-206.363,193.868,400.231,38.859,15.39019574468085,12.288,60.292083903772614,-303.407,369.98900000000003,673.3960000000001,56.69760000000001,16.56248595744681,11.84,28.68818950948902,-60.25899999999999,123.27799999999999,183.537,39.18680000000003,-12.771697872340427,-21.368000000000002,42.08251664371701,-111.36,246.68599999999998,358.046,13.632000000000007,3.6163931914893617,6.824,25.09265412147285,-90.76100000000001,77.041,167.80200000000002,22.327200000000005,6.878445957446807,6.582999999999999,26.712316484433284,-102.255,137.781,240.03599999999997,22.565800000000007,-10.363801702127661,-8.76,16.827553620275026,-76.064,54.856,130.92,3.680800000000004,5.296790638297873,2.617,22.198917540612,-103.368,114.59299999999999,217.96099999999998,21.7094,-16.57676340425532,-13.783,26.76253452549436,-133.454,118.023,251.477,2.898,1.584991489361702,3.261,12.946291388587909,-46.24,43.00899999999999,89.249,11.512800000000002,78.00787401574803,68.56756756756756,106.66153846153846,96.42553191489361,96.56521739130434,28.91891891891892,52.41269841269841,29.333333333333332,100.88297872340425,26.736842105263158,105.65806451612903,110.39682539682539,92.72839506172839,7.8,103.13103448275862,111.0,105.34013605442176,103.56617647058823,106.33333333333333,90.57522123893806,107.69148936170212,78.96296296296296,94.82178217821782,105.87662337662337,86.59302325581395,84.69465648854961,43.80555555555556,99.94736842105263,64.7127659574468,80.22058823529412,88.57723577235772,99.875,103.83458646616542,83.21428571428571,91.41666666666667,42.45454545454545,106.89808917197452,106.46308724832215,63.18279569892473,98.1304347826087,101.53333333333333,65.98529411764706,99.53731343283582,111.29166666666667,53.53846153846154,102.77037037037037,92.8,89.1125,106.31818181818181,91.97972972972973,88.22047244094489,26.13888888888889,99.36153846153846,100.37323943661971
19,Cheerleader - Felix Jaehn Remix Radio Edit,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,OMI,0.141,0.78,180560,0.68,1.2e-05,4,0.138,-6.081,1,0.0305,118.026,0.594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,49.23975700934579,49.79600000000001,4.321679517908319,7.0920000000000005,57.707,50.615,52.34440000000001,10.871877169559411,8.434,51.888309418944026,-134.911,201.49200000000002,336.403,54.56799999999997,-12.020708945260349,-20.205,57.08214238731264,-131.39,187.226,318.616,28.477599999999992,3.2031722296395198,6.042999999999999,47.022473325427754,-220.707,165.83599999999998,386.543,42.40599999999998,18.40660347129506,18.81,27.27395995119766,-49.411,106.49,155.901,40.33,-28.68820293724967,-26.09,38.77409204709127,-145.969,88.536,234.505,-0.05640000000000964,1.5883004005340455,5.86,25.36762987891152,-85.665,63.11600000000001,148.781,20.7644,5.354595460614153,6.715,22.407787295488877,-125.412,83.98100000000001,209.393,22.632,-7.344263017356474,-8.586,16.564133398498043,-59.056000000000004,69.656,128.71200000000002,5.030399999999998,4.953946595460613,1.4809999999999999,19.886788271466997,-50.066,91.259,141.325,21.2662,-11.917379172229635,-11.093,19.66656921678932,-79.146,68.583,147.72899999999996,2.7791999999999986,-1.844122830440588,-0.5429999999999999,14.675969988604093,-58.828,37.474000000000004,96.302,10.7826,,,111.65714285714286,,,,,,,,,107.0650406504065,91.58571428571429,,,,,,159.83333333333334,145.64,109.89285714285714,91.6,,106.5925925925926,,,,,91.21428571428571,,,,,,,,114.82758620689656,,73.68181818181819,,,82.79591836734694,,113.21428571428571,66.97674418604652,,,121.08571428571429,,,158.0,,,113.09322033898304
20,7 Years,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,Lukas Graham,0.287,0.765,237300,0.473,0.0,10,0.391,-5.829,1,0.0514,119.992,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,46.67106548279689,48.729,9.025026386656203,0.268,59.25,58.982,53.681000000000004,23.79112985571587,24.854,59.08363790392438,-164.06599999999997,232.518,396.584,71.119,-0.17132963374028876,-1.351,38.528445373979686,-131.719,150.335,282.05400000000003,28.445999999999998,-7.52734961154273,-9.16,40.432431660142996,-192.833,147.457,340.29,25.83,37.86684128745839,35.882,33.369066758002155,-71.682,165.985,237.66700000000003,64.956,-12.580648168701446,-17.348,33.35925999555643,-118.837,142.488,261.325,12.448,-2.931559378468368,-1.8130000000000002,28.63777479497365,-90.295,92.898,183.193,20.324,-2.967284128745838,-2.322,27.322906823680373,-126.421,104.867,231.28799999999998,15.1,-8.38793562708102,-7.718,18.108839150073248,-62.412,68.194,130.606,5.965,-2.375377358490565,-2.7889999999999997,20.69664749073955,-70.55,87.68799999999999,158.238,12.440999999999999,-15.597028856825748,-13.879000000000001,19.92222010629466,-83.913,38.661,122.574,0.251,-2.3216836847946727,-2.428,16.272730299677708,-59.373999999999995,46.465,105.839,11.585,110.79439252336448,96.5505617977528,87.1880341880342,100.6470588235294,109.2,24.714285714285715,53.208333333333336,20.294117647058822,93.1875,26.307692307692307,101.05660377358491,103.58646616541354,107.37113402061856,9.5,98.68604651162791,99.83333333333333,107.9396551724138,102.1078431372549,110.20930232558139,103.27272727272727,108.21238938053098,78.86585365853658,78.52,95.11764705882354,102.125,98.82716049382717,33.75,99.81111111111112,69.24096385542168,111.76666666666667,78.39240506329114,98.4047619047619,102.25714285714285,84.28571428571429,95.625,106.72151898734177,101.96428571428571,89.36486486486487,62.583333333333336,98.11666666666666,99.76470588235294,74.9047619047619,103.79452054794521,105.83333333333333,73.44565217391305,81.76,94.01052631578948,105.11458333333333,74.70833333333333,105.86607142857143,99.64545454545454,21.470588235294116,89.02857142857142,105.69924812030075
21,Despacito (Featuring Daddy Yankee),https://api.spotify.com/v1/audio-analysis/7CUYHcu0RnbOnMz4RuN07w,https://api.spotify.com/v1/tracks/7CUYHcu0RnbOnMz4RuN07w,spotify:track:7CUYHcu0RnbOnMz4RuN07w,Luis Fonsi,0.2,0.618,228200,0.7929999999999999,0.0,2,0.106,-4.777,1,0.151,88.387,0.8740000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,51.29111385199243,52.276,4.695231891254618,0.0,58.233999999999995,58.233999999999995,54.6414,61.109078747628075,58.756,37.78176013406158,-124.01799999999999,240.585,364.603,86.83460000000002,12.835735294117649,11.408,41.662617494084465,-115.97,160.833,276.803,45.20420000000001,8.695684060721062,7.9445,45.40607499721325,-307.531,226.609,534.14,44.57800000000003,36.73717836812144,37.1225,32.99821291795105,-67.393,140.484,207.877,63.3672,-14.657851992409869,-17.5935,30.891891049769765,-105.038,199.09900000000002,304.137,10.202200000000046,-2.327516129032257,0.6325000000000001,27.936939079507127,-108.059,70.215,178.274,21.308200000000014,5.218004743833017,4.0920000000000005,23.60953159167195,-85.78299999999999,172.487,258.27,20.8832,-10.534267552182165,-11.3405,17.97124766361145,-63.668,56.595,120.26299999999999,4.4214000000000055,4.843217267552181,3.765,19.139688683779518,-89.993,97.598,187.59099999999998,18.824600000000004,-15.205925047438331,-13.978000000000002,22.212114421271163,-125.98200000000001,68.112,194.09400000000002,2.5162000000000067,-1.0202314990512336,0.8205,18.172889536655788,-51.915,59.677,111.59200000000001,13.557600000000017,163.5,,129.27868852459017,,,,,,,,,133.33663366336634,128.0,,,,,,129.35384615384615,133.25925925925927,125.95762711864407,88.0,,133.08928571428572,,,,,92.85714285714286,,,,,,,,131.62886597938143,,77.85714285714286,,,92.10344827586206,,123.04651162790698,73.80952380952381,,,130.1509433962264,,,168.0,,,121.59663865546219
