,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,lt_100,au_100,se_100,ph_100,ee_100,gt_100,my_100,gb_100,cr_100,ec_100,ar_100,is_100,global_100,uy_100,nl_100,us_100,sk_100,do_100,de_100,hu_100,gr_100,pl_100,cl_100,at_100,tw_100,fr_100,pe_100,mx_100,no_100,sg_100,it_100,sv_100,lv_100,hk_100,es_100,pa_100,lu_100,br_100,ch_100,ie_100,dk_100,fi_100,jp_100,pt_100,ca_100,co_100,nz_100,tr_100,cz_100,hn_100,be_100,id_100,bo_100
17,Stressed Out,Twenty One Pilots,0.0462,0.7340000000000001,202333,0.637,2.29e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,0.648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,49.147510278113664,49.147510278113664,0.0,49.147510278113664,49.147510278113664,0.0,49.147510278113664,40.864611850060456,44.765,59.011223726390384,-294.353,228.774,523.127,84.21199999999997,-40.11602418379686,-39.259,48.92467286497684,-233.84099999999998,144.65200000000002,378.49300000000005,-5.152799999999988,-2.4265199516324074,-3.84,57.01684693478789,-217.107,281.786,498.893,38.623600000000025,29.5742938331318,27.294,29.95424199603373,-63.461000000000006,136.274,199.735,50.00360000000002,-16.812662636033856,-18.776,40.222085897194,-129.638,174.946,304.584,13.132200000000005,-4.984481257557436,-5.331,27.903179345107738,-102.60700000000001,82.719,185.326,17.6612,-3.9735610640870616,-5.033,35.22331996698456,-117.27,135.39,252.66,20.26900000000003,0.4953361547762992,0.976,17.92939623232759,-95.73899999999999,49.47,145.209,15.451600000000004,1.9072902055622727,3.0839999999999996,21.75293253533325,-89.271,71.23899999999999,160.51,19.571600000000018,-18.354916565900847,-16.54,23.47791586776057,-114.411,95.34899999999999,209.76,-0.23199999999999216,2.051143893591294,1.661,14.483900682290592,-41.078,49.771,90.84899999999999,14.1268,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,False,False
18,Uptown Funk,Mark Ronson,0.00801,0.856,269667,0.609,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,0.928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,46.93267829787234,46.93267829787234,0.0,46.93267829787234,46.93267829787234,0.0,46.93267829787234,75.31714893617021,79.309,47.012120351634216,-82.779,324.63599999999997,407.415,109.8434,4.452618723404256,2.3890000000000002,51.65607002698232,-206.363,193.868,400.231,38.859,15.39019574468085,12.288,60.292083903772614,-303.407,369.98900000000003,673.3960000000001,56.69760000000001,16.56248595744681,11.84,28.68818950948902,-60.25899999999999,123.27799999999999,183.537,39.18680000000003,-12.771697872340427,-21.368000000000002,42.08251664371701,-111.36,246.68599999999998,358.046,13.632000000000007,3.6163931914893617,6.824,25.09265412147285,-90.76100000000001,77.041,167.80200000000002,22.327200000000005,6.878445957446807,6.582999999999999,26.712316484433284,-102.255,137.781,240.03599999999997,22.565800000000007,-10.363801702127661,-8.76,16.827553620275026,-76.064,54.856,130.92,3.680800000000004,5.296790638297873,2.617,22.198917540612,-103.368,114.59299999999999,217.96099999999998,21.7094,-16.57676340425532,-13.783,26.76253452549436,-133.454,118.023,251.477,2.898,1.584991489361702,3.261,12.946291388587909,-46.24,43.00899999999999,89.249,11.512800000000002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
19,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.141,0.78,180560,0.68,1.2e-05,4,0.138,-6.081,1,0.0305,118.026,0.594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,49.23975700934579,49.23975700934579,0.0,49.23975700934579,49.23975700934579,0.0,49.23975700934579,10.871877169559411,8.434,51.888309418944026,-134.911,201.49200000000002,336.403,54.56799999999997,-12.020708945260349,-20.205,57.08214238731264,-131.39,187.226,318.616,28.477599999999992,3.2031722296395198,6.042999999999999,47.022473325427754,-220.707,165.83599999999998,386.543,42.40599999999998,18.40660347129506,18.81,27.27395995119766,-49.411,106.49,155.901,40.33,-28.68820293724967,-26.09,38.77409204709127,-145.969,88.536,234.505,-0.05640000000000964,1.5883004005340455,5.86,25.36762987891152,-85.665,63.11600000000001,148.781,20.7644,5.354595460614153,6.715,22.407787295488877,-125.412,83.98100000000001,209.393,22.632,-7.344263017356474,-8.586,16.564133398498043,-59.056000000000004,69.656,128.71200000000002,5.030399999999998,4.953946595460613,1.4809999999999999,19.886788271466997,-50.066,91.259,141.325,21.2662,-11.917379172229635,-11.093,19.66656921678932,-79.146,68.583,147.72899999999996,2.7791999999999986,-1.844122830440588,-0.5429999999999999,14.675969988604093,-58.828,37.474000000000004,96.302,10.7826,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,7 Years,Lukas Graham,0.287,0.765,237300,0.473,0.0,10,0.391,-5.829,1,0.0514,119.992,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,46.67106548279689,46.67106548279689,0.0,46.67106548279689,46.67106548279689,0.0,46.67106548279689,23.79112985571587,24.854,59.08363790392438,-164.06599999999997,232.518,396.584,71.119,-0.17132963374028876,-1.351,38.528445373979686,-131.719,150.335,282.05400000000003,28.445999999999998,-7.52734961154273,-9.16,40.432431660142996,-192.833,147.457,340.29,25.83,37.86684128745839,35.882,33.369066758002155,-71.682,165.985,237.66700000000003,64.956,-12.580648168701446,-17.348,33.35925999555643,-118.837,142.488,261.325,12.448,-2.931559378468368,-1.8130000000000002,28.63777479497365,-90.295,92.898,183.193,20.324,-2.967284128745838,-2.322,27.322906823680373,-126.421,104.867,231.28799999999998,15.1,-8.38793562708102,-7.718,18.108839150073248,-62.412,68.194,130.606,5.965,-2.375377358490565,-2.7889999999999997,20.69664749073955,-70.55,87.68799999999999,158.238,12.440999999999999,-15.597028856825748,-13.879000000000001,19.92222010629466,-83.913,38.661,122.574,0.251,-2.3216836847946727,-2.428,16.272730299677708,-59.373999999999995,46.465,105.839,11.585,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False
21,Despacito (Featuring Daddy Yankee),Luis Fonsi,0.2,0.618,228200,0.7929999999999999,0.0,2,0.106,-4.777,1,0.151,88.387,0.8740000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,51.29111385199243,51.29111385199243,0.0,51.29111385199243,51.29111385199243,0.0,51.29111385199243,61.109078747628075,58.756,37.78176013406158,-124.01799999999999,240.585,364.603,86.83460000000002,12.835735294117649,11.408,41.662617494084465,-115.97,160.833,276.803,45.20420000000001,8.695684060721062,7.9445,45.40607499721325,-307.531,226.609,534.14,44.57800000000003,36.73717836812144,37.1225,32.99821291795105,-67.393,140.484,207.877,63.3672,-14.657851992409869,-17.5935,30.891891049769765,-105.038,199.09900000000002,304.137,10.202200000000046,-2.327516129032257,0.6325000000000001,27.936939079507127,-108.059,70.215,178.274,21.308200000000014,5.218004743833017,4.0920000000000005,23.60953159167195,-85.78299999999999,172.487,258.27,20.8832,-10.534267552182165,-11.3405,17.97124766361145,-63.668,56.595,120.26299999999999,4.4214000000000055,4.843217267552181,3.765,19.139688683779518,-89.993,97.598,187.59099999999998,18.824600000000004,-15.205925047438331,-13.978000000000002,22.212114421271163,-125.98200000000001,68.112,194.09400000000002,2.5162000000000067,-1.0202314990512336,0.8205,18.172889536655788,-51.915,59.677,111.59200000000001,13.557600000000017,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22,Stitches,Shawn Mendes,0.0186,0.7509999999999999,206880,0.7440000000000001,0.0,10,0.0447,-6.604,0,0.0671,149.961,0.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,47.15235974842767,47.15235974842767,0.0,47.15235974842767,47.15235974842767,0.0,47.15235974842767,53.20509433962263,58.036,52.68387001001929,-110.083,211.43599999999998,321.519,97.5454,-3.751856603773583,0.7879999999999999,49.208710494130614,-159.873,119.671,279.54400000000004,37.4896,-2.858148427672956,-3.654,52.37345867553857,-216.179,352.408,568.587,38.62800000000001,-8.32331572327044,-9.899,26.855324111463734,-88.579,97.941,186.52,13.137600000000038,-8.034572327044026,-12.06,29.49744390304561,-105.197,114.12799999999999,219.325,14.151400000000011,-3.582227672955975,-3.839,25.270751062893964,-113.13,91.03299999999999,204.16299999999998,16.504600000000003,1.5423559748427678,3.2319999999999998,24.12883393242804,-104.72,87.383,192.10299999999998,20.2322,-9.72311320754717,-9.732000000000001,15.11393018218504,-77.667,33.435,111.102,2.9394000000000013,2.7184880503144644,1.716,17.297272385499372,-63.395,82.20100000000001,145.596,16.0182,-14.493440251572327,-11.960999999999999,21.043777908960408,-84.715,47.141000000000005,131.856,2.8630000000000093,-5.8265647798742135,-5.627999999999999,17.87002642110768,-54.138000000000005,50.745,104.883,9.424400000000002,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
23,Faded,Alan Walker,0.0291,0.589,212627,0.6509999999999999,3.2e-06,6,0.111,-5.097,1,0.0306,90.01100000000002,0.166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85,51.426557471264374,51.426557471264374,0.0,51.426557471264374,51.426557471264374,0.0,51.426557471264374,35.194637931034485,50.1155,65.5259161661181,-214.112,179.359,393.471,88.146,23.643646551724128,21.67,31.544690334923626,-118.219,126.65899999999999,244.878,49.82899999999999,-5.096916666666666,-5.9105,37.494192393606795,-147.97,117.579,265.54900000000004,25.769000000000002,29.988034482758614,28.5125,25.165264114391626,-40.534,132.39,172.92399999999995,50.482,-29.356479885057468,-30.706000000000003,20.91893074348555,-98.255,62.521,160.776,-15.737,14.152020114942527,15.996,25.18931442874934,-79.426,84.20200000000001,163.628,35.805,2.6855258620689657,4.3665,19.43916205451035,-97.147,112.79899999999999,209.94600000000003,16.428,-0.030704022988505757,-0.6645000000000001,15.102854232557132,-40.93,71.719,112.649,12.51,4.959544540229885,4.4529999999999985,15.176951245938016,-60.148,67.953,128.101,15.907,-10.885415229885057,-10.739,15.137694304541776,-65.41199999999999,32.291,97.70299999999999,1.232,2.1330488505747125,2.1735,13.416981333623786,-39.504,40.866,80.37,13.645,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
24,This Is What You Came For,Calvin Harris,0.199,0.63,222160,0.928,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,0.465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,53.745664943123074,53.745664943123074,0.0,53.745664943123074,53.745664943123074,0.0,53.745664943123074,35.566466390899684,34.126,42.005376888705705,-115.234,194.088,309.322,71.9758,9.427868665977249,6.2989999999999995,40.036868080485895,-91.848,166.33,258.178,37.042,12.910024819027926,12.103,32.4084228754094,-136.88,240.50099999999998,377.381,35.641600000000025,38.61106204756982,39.455999999999996,24.32199292532677,-49.823,162.084,211.907,58.1846,-37.76829472595657,-40.3,30.1998171537676,-135.112,137.952,273.064,-16.483799999999988,-2.3750155118924514,-1.16,22.046203600581933,-63.738,69.72,133.458,15.9638,-0.859789038262668,-0.818,18.678077229680106,-99.52,107.264,206.78400000000002,11.178600000000014,-11.839080661840743,-11.706,11.900188251867904,-55.568999999999996,42.391000000000005,97.96,-2.0973999999999977,0.7477859358841776,0.585,16.782423901418916,-56.155,83.861,140.01600000000002,14.524800000000004,-8.345733195449847,-8.341000000000001,16.628004327531485,-77.403,129.158,206.561,3.9212000000000007,5.088671147880042,4.69,12.445896777288713,-39.353,42.217,81.57,15.2928,False,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False
25,Hello,Adele,0.336,0.481,295493,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,0.289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,46.00977010050251,46.00977010050251,0.0,46.00977010050251,46.00977010050251,0.0,46.00977010050251,-0.8801532663316592,4.4775,64.51351228351237,-225.782,243.503,469.285,49.06399999999999,8.2504283919598,17.3185,52.05627329878153,-130.656,133.196,263.85200000000003,51.643,-17.286873115577887,-12.103000000000002,45.855898452238854,-328.228,164.58700000000002,492.815,18.65,20.830290201005024,21.1515,26.87082319170655,-54.037,122.866,176.903,40.674,-15.16120351758794,-22.541,30.488201020618714,-70.506,139.405,209.91099999999997,6.981,8.714645728643216,10.767000000000001,35.99460841130984,-94.32,100.62899999999999,194.949,40.356,5.855177135678392,6.737500000000002,22.578122909035358,-108.10799999999999,94.76100000000001,202.86900000000003,21.519000000000002,-10.944007537688444,-12.2445,18.179505096888157,-81.777,36.586999999999996,118.36399999999999,4.735,-5.431716080402009,-5.643,15.64309841254332,-58.743,75.913,134.656,5.909,-12.115239949748744,-8.823,20.501426765926688,-87.556,90.713,178.269,2.725,-6.54255904522613,-6.7595,16.023883733816074,-61.49100000000001,50.768,112.259,5.537999999999999,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
26,Can't Feel My Face,The Weeknd,0.124,0.7020000000000001,213520,0.77,0.0,9,0.103,-5.416,0,0.0482,107.951,0.593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,49.773528476821205,49.773528476821205,0.0,49.773528476821205,49.773528476821205,0.0,49.773528476821205,22.656703311258283,23.726999999999997,54.278054213290005,-150.12,232.408,382.528,69.19860000000001,-15.632872847682119,-11.347000000000001,49.663844527723576,-193.092,155.56,348.6520000000001,18.3374,-12.664402649006623,-11.452,42.92079524046165,-190.21400000000003,180.07,370.284,18.719200000000004,24.334425165562912,24.976999999999997,28.286469640001574,-48.021,126.604,174.625,46.5838,-24.69567417218543,-28.629,30.688341666041797,-115.176,132.634,247.81,-2.5753999999999992,4.373068874172185,5.199,26.132129140791758,-104.83200000000001,75.612,180.44400000000002,26.607600000000005,3.741445033112583,2.374,25.266314185803214,-82.603,95.796,178.399,21.592600000000008,-2.958406622516556,-4.08,14.797290222135329,-51.394,50.995,102.389,8.6598,3.7038370860927152,3.534,18.16224611678224,-69.865,85.914,155.779,17.582000000000004,-13.102733774834435,-11.833,16.174424145679993,-93.86200000000001,46.35,140.21200000000002,-1.2645999999999966,-3.8039430463576163,-3.826,12.352952932895,-52.54,33.1,85.64,6.47340000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27,Say You Won't Let Go,James Arthur,0.695,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999998,0.494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,47.97267832167832,47.97267832167832,0.0,47.97267832167832,47.97267832167832,0.0,47.97267832167832,-16.8036013986014,-17.749000000000002,48.91017265295447,-178.354,171.13,349.4840000000001,23.448400000000035,7.951538461538463,9.335,34.6216244086449,-119.96,101.39,221.35,38.2626,-12.93503776223776,-12.593,48.98277008065997,-182.271,372.88800000000003,555.159,22.946800000000017,32.57893146853147,33.400999999999996,32.086807783868736,-52.754,143.314,196.068,58.8428,-18.474587412587415,-23.029,25.679280845083667,-211.74,162.745,374.485,-1.4553999999999967,1.3664181818181818,0.993,24.46625356838836,-75.94,81.444,157.384,19.88540000000001,1.0436181818181818,1.416,24.26285831514186,-110.413,119.39,229.803,18.3884,-21.360365034965035,-22.235,17.395821783603367,-71.04,45.718,116.758,-7.080199999999999,-7.208851748251747,-8.07,17.04056959922799,-98.292,86.875,185.167,5.319600000000012,-11.43172867132867,-9.937999999999999,18.076259479757628,-88.40299999999999,48.861000000000004,137.264,3.6642000000000072,-4.101055944055944,-4.534,14.69171912307324,-45.788000000000004,42.974,88.762,7.256600000000002,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False
