,Unnamed: 0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre,sv,cr,de,co,dk,at,pa,es,gb,sk,global,nl,br,cl,ec,lt,us,it,be,lu,gr,mx,uy,ca,jp,sg,tr,cz,lv,pe,ch,se,ar,gt,py,pl,ph,nz,fr,fi,hn,ie,do,no,hu,pt,is,bo,au,hk,tw,my,ee
341,41,0.147,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO,0.617,208120,0.8,False,0.0,4,0.0852,-5.024,0,0.0654,94.985,4,https://api.spotify.com/v1/tracks/61uyGDPJ06MkxJtHgPmuyO,audio_features,spotify:track:61uyGDPJ06MkxJtHgPmuyO,0.42,69,Company,Justin Bieber,pop,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
342,42,0.192,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,0.6709999999999999,252307,0.9390000000000001,False,0.0,8,0.298,-3.2060000000000004,1,0.161,129.023,4,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.529,74,Give Me Everything,Pitbull,latino,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,43,0.00309,https://api.spotify.com/v1/audio-analysis/34dAuFhftSbjLWksf8c73i,0.6940000000000001,294467,0.924,False,3.8900000000000004e-05,0,0.121,-3.764,1,0.0405,118.988,4,https://api.spotify.com/v1/tracks/34dAuFhftSbjLWksf8c73i,audio_features,spotify:track:34dAuFhftSbjLWksf8c73i,0.72,50,Bad Romance,Lady Gaga,pop,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,44,0.0577,https://api.spotify.com/v1/audio-analysis/1OXfWI3FQMdsKKC6lkvzSx,0.698,198467,0.8440000000000001,False,1.6899999999999997e-05,7,0.105,-4.5489999999999995,0,0.067,126.93700000000001,4,https://api.spotify.com/v1/tracks/1OXfWI3FQMdsKKC6lkvzSx,audio_features,spotify:track:1OXfWI3FQMdsKKC6lkvzSx,0.446,57,Glad You Came,The Wanted,pop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
345,45,0.0109,https://api.spotify.com/v1/audio-analysis/3XIIOCu6B8PuGq5j61asEM,0.6659999999999999,210893,0.723,True,0.00047000000000000004,1,0.0507,-6.164,1,0.268,192.024,4,https://api.spotify.com/v1/tracks/3XIIOCu6B8PuGq5j61asEM,audio_features,spotify:track:3XIIOCu6B8PuGq5j61asEM,0.7390000000000001,28,The Greatest,Sia,pop,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
346,46,0.00778,https://api.spotify.com/v1/audio-analysis/4nA0biSjtvOL41Hd9MBXqR,0.5760000000000001,224031,0.782,True,0.0,6,0.285,-4.825,0,0.0296,141.153,4,https://api.spotify.com/v1/tracks/4nA0biSjtvOL41Hd9MBXqR,audio_features,spotify:track:4nA0biSjtvOL41Hd9MBXqR,0.355,22,Ain't My Fault,Zara Larsson,electronic,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,False
347,47,0.0812,https://api.spotify.com/v1/audio-analysis/0OwX5aROoW1Iip8FV51Efg,0.7559999999999999,205593,0.589,False,0.0,0,0.17600000000000002,-5.093,1,0.23199999999999998,146.928,4,https://api.spotify.com/v1/tracks/0OwX5aROoW1Iip8FV51Efg,audio_features,spotify:track:0OwX5aROoW1Iip8FV51Efg,0.8109999999999999,74,Alarm,Anne-Marie,house,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False
348,48,0.0358,https://api.spotify.com/v1/audio-analysis/52qH79XktzCUPkN0dlRbUs,0.5920000000000001,218480,0.655,True,0.0,1,0.19899999999999998,-8.385,1,0.244,84.84899999999999,4,https://api.spotify.com/v1/tracks/52qH79XktzCUPkN0dlRbUs,audio_features,spotify:track:52qH79XktzCUPkN0dlRbUs,0.621,67,You & Me,Marc E. Bassy,rap,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False
349,49,0.302,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,0.696,292987,0.521,False,0.0,10,0.0565,-8.465,0,0.332,100.0,4,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,audio_features,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.45799999999999996,84,No Role Modelz,J. Cole,hip hop,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
350,50,0.09699999999999999,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,0.662,194080,0.586,True,0.0027199999999999998,0,0.115,-8.821,1,0.0307,90.0,4,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,audio_features,spotify:track:2rizacJSyD9S1IQUxUxnsK,0.29600000000000004,76,All We Know,The Chainsmokers,house,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
351,51,0.0197,https://api.spotify.com/v1/audio-analysis/0cOBMETjhxublnnwhbnzJO,0.7140000000000001,159480,0.6970000000000001,False,2e-06,1,0.0697,-7.8870000000000005,0,0.032,122.145,4,https://api.spotify.com/v1/tracks/0cOBMETjhxublnnwhbnzJO,audio_features,spotify:track:0cOBMETjhxublnnwhbnzJO,0.602,62,Reality - Radio Edit,Lost Frequencies,electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,52,0.0696,https://api.spotify.com/v1/audio-analysis/3p6u2A85mjpENdBs4cnWR4,0.561,215360,0.852,False,0.0,4,0.382,-4.15,0,0.039,120.037,4,https://api.spotify.com/v1/tracks/3p6u2A85mjpENdBs4cnWR4,audio_features,spotify:track:3p6u2A85mjpENdBs4cnWR4,0.466,50,King,Years & Years,house,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
353,53,0.00296,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,0.617,218773,0.762,False,0.0,0,0.435,-6.737,0,0.0811,122.91,4,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,audio_features,spotify:track:36phXHOKx8rO7CMp2vNX4x,0.28600000000000003,72,Love Myself,Hailee Steinfeld,pop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
354,54,0.133,https://api.spotify.com/v1/audio-analysis/7evPpWWu01Klxi0KlPxR17,0.568,208733,0.6859999999999999,True,0.0,11,0.11,-4.901,0,0.0903,148.29399999999998,4,https://api.spotify.com/v1/tracks/7evPpWWu01Klxi0KlPxR17,audio_features,spotify:track:7evPpWWu01Klxi0KlPxR17,0.4,24,Mercy,Shawn Mendes,pop,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
355,55,0.857,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,0.40700000000000003,229400,0.147,False,2.89e-06,2,0.0913,-8.822000000000001,1,0.0355,141.284,3,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,audio_features,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,0.0765,81,Say Something,A Great Big World,pop,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
356,56,0.804,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,0.568,260533,0.293,True,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,4,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,audio_features,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.247,77,Let It Go,James Bay,pop,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
357,57,0.0523,https://api.spotify.com/v1/audio-analysis/7tmtOEDxPN7CWaQWBsG1DY,0.718,238747,0.7020000000000001,False,0.0,5,0.0966,-7.292000000000001,1,0.0862,134.97899999999998,4,https://api.spotify.com/v1/tracks/7tmtOEDxPN7CWaQWBsG1DY,audio_features,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,0.5379999999999999,68,Hold Back The River,James Bay,pop,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
358,58,0.33,https://api.spotify.com/v1/audio-analysis/3tJ4y2Zqx6gM9xOAuFfsSF,0.667,199179,0.7090000000000001,True,3.74e-06,9,0.077,-7.018,0,0.105,101.975,4,https://api.spotify.com/v1/tracks/3tJ4y2Zqx6gM9xOAuFfsSF,audio_features,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,0.233,67,Cool Girl,Tove Lo,house,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
359,59,0.069,https://api.spotify.com/v1/audio-analysis/6YL5zD4SggAZAQcdPv5r0C,0.7290000000000001,209160,0.653,False,5.9999999999999995e-05,5,0.0823,-3.447,1,0.0307,110.045,4,https://api.spotify.com/v1/tracks/6YL5zD4SggAZAQcdPv5r0C,audio_features,spotify:track:6YL5zD4SggAZAQcdPv5r0C,0.43799999999999994,57,Habits (Stay High),Tove Lo,house,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,60,0.0485,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,0.746,174933,0.846,True,0.0,9,0.195,-2.432,1,0.048,114.955,4,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,audio_features,spotify:track:3R6dPfF2yBO8mHySW1XDAa,0.40299999999999997,75,Solo Dance,Martin Jensen,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
361,61,0.0294,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.591,230227,0.741,True,0.0,0,0.11,-5.751,1,0.139,97.04799999999999,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.452,77,Scars To Your Beautiful,Alessia Cara,pop,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
362,62,0.498,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,0.736,230813,0.795,True,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,audio_features,spotify:track:6gpcs5eMhJwax4mIfKDYQk,0.511,81,Slide,Calvin Harris,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
363,63,0.259,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,0.7070000000000001,212459,0.629,True,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,4,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,audio_features,spotify:track:1x5sYLZiu9r5E43kMlt9f8,0.457,88,Symphony (feat. Zara Larsson),Clean Bandit,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
364,64,0.0895,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,0.584,220883,0.54,True,0.0,1,0.261,-7.7860000000000005,0,0.0576,137.972,4,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,audio_features,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.195,86,Scared to Be Lonely,Martin Garrix,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
365,65,0.0668,https://api.spotify.com/v1/audio-analysis/4sQMalN597HdggTu196aL0,0.598,262521,0.532,False,3.22e-06,3,0.0617,-6.832999999999999,0,0.0295,74.96300000000001,4,https://api.spotify.com/v1/tracks/4sQMalN597HdggTu196aL0,audio_features,spotify:track:4sQMalN597HdggTu196aL0,0.261,32,Say It (feat. Tove Lo),Flume,rock,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
366,66,0.37799999999999995,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,0.746,253107,0.653,True,0.0,7,0.22899999999999998,-6.745,1,0.289,75.016,4,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,audio_features,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.672,84,iSpy (feat. Lil Yachty),KYLE,rap,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
367,67,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080,0.449,True,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.326,88,Location,Khalid,rap,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True
368,68,0.0038299999999999996,https://api.spotify.com/v1/audio-analysis/3EmmCZoqpWOTY1g2GBwJoR,0.647,198774,0.932,True,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,https://api.spotify.com/v1/tracks/3EmmCZoqpWOTY1g2GBwJoR,audio_features,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,0.374,79,Just Hold On,Steve Aoki,electronic,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
